upload,caption,likes_list,hashtag,location,photo
2020-02-26T04:48:31.000Z,"•Nugas bareng di @thetower_space bareng temen-temen, dijamin seru dan menjadikan hari kamu makin produktif. Yukkkk #produktifdithetowerspace 👩🏻‍💻.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",37 likes,#produktifdithetowerspace #thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/85257435_3027875993924103_3738740203659679215_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=7Wyt2_sTObgAX8iyxZ0&oh=c3ccfabd94bf963669865aea959ae850&oe=5F3B2BC0
2020-02-26T04:43:15.000Z,•Chicken Popcorn x Rice Bowl Tower.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,42 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/87329453_505169346849208_2000772775332335681_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=0Y4j0hDTOzUAX_e9g6m&oh=8ddd2f5b5b8c06e375fe6b863fc79fd0&oe=5F3CAD82
2020-02-22T03:47:22.000Z,•Mana nih menu minuman favorit kamu? 😉.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,30 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/87329259_625565167988794_6344545779608021196_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=CTXriN8NVJ8AX9JFfRW&oh=518e8a0718edcae06402bce7b9a2d569&oe=5F3BEE67
2020-02-22T03:01:23.000Z,"•Percayalah, “Ayam Geprek Telur Asin” kami, istimewa..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",54 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/85230267_2501811859946727_1105956851611958880_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=BqbVhnJdUOMAX8xtiKA&oh=8d5a23cfdb936479b09059c2c90e93ad&oe=5F3B58BC
2020-02-21T11:34:51.000Z,•Happy Friday!.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,65 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/84626818_499610167420983_4552079989187995944_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Nn1b0mTH08MAX8uw6Xm&oh=f8e3f04e00d393f082c09572c14b14db&oe=5F3E01F5
2020-02-21T06:01:21.000Z,•I am lucky to have a friend like you..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,70 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/84574018_205244317195735_7597806989024293108_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=A9fXGeqogpwAX_2LiFr&oh=190f7ed1bccaba86b01622277dd5f580&oe=5F3D73D3
2020-02-21T05:55:55.000Z,•Share your happiness with us..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,44 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/85203202_181629099940881_3867615703604076874_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=6kVDR6C333AAX-VnRbR&oh=7c772082ee05fcdd2f44b73e82bc9ce6&oe=5F3B4FD5
2020-02-20T15:07:54.000Z,•Park your car here ‼️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,47 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/84981116_1132655980417317_4891550604347526_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=GR39V2TBan4AX9ZyagL&oh=fb5aa515f97ee5a95168f91483aa36c8&oe=5F3A89FC
2020-02-20T06:22:43.000Z,•Our best seller CRISPY CHICKEN SALTED EGG.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,42 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/84262311_214574462927587_5038799437875521258_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=_HMA1RdAthUAX8-O_Av&oh=1e66345246e8f4df1088ee34b54d544a&oe=5F3C3B40
2020-02-20T04:46:31.000Z,"•Selamat siang...Gak kerasa sudah hampir jam 12, sudah waktunya makan siang nih..Segarnya Es Yakult Berry ditemani Rice Bowl Tower, siap menemani siang kalian.Kami tunggu kedatangannya, sahabat Toweristi. 😊❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",66 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/84735912_191173191949154_5279787566183931190_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=XSbQXzC2jkYAX9dPPt0&oh=a0d04b3effa6672ed5ba6b84f079399b&oe=5F3B97CB
2020-02-20T04:17:22.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,46 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/85046799_2203845176577818_7998029754442099099_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=cl5iYzrfGu8AX931zgR&oh=7be36fcaf5be404e22def7bdb9937c03&oe=5F3DA02B
2020-02-19T06:11:04.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,46 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/84547823_2549909998468446_6775294168166158378_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ssMTxU_mAyYAX8D8aUu&oh=dbc0e1eb9df89933b71be6e80c1aa2ff&oe=5F3CAD2E
2020-02-17T13:57:22.000Z,•Yay! Counting the days......“Sweet and Sour Fish Fillet”.Ready to serve you this menu very soon!Stay tune..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,58 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/83527123_860635991045286_7979309899856266257_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=_fxXC1C06tcAX-NgHvd&oh=4f6adc29f68aed23213388cede52270d&oe=5F3C7581
2020-02-17T08:03:24.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,69 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/84678925_1071191066554256_3574312648078132109_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=UAeQnW7pNtYAX_8Rrmj&oh=dc556aceaf82e8ee7216727016f8360f&oe=5F3BF2F6
2020-02-16T09:08:12.000Z,•Yay! Counting the days......“Avochoco Pancake”.Ready to serve you this menu very soon!Stay tune..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,39 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/84358526_478424896157843_9017214232561088130_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=v4DQyBhSUMAAX_ymaAy&oh=d6209890aec03d10bb93c74c88f56a5e&oe=5F3A2619
2020-02-16T08:50:15.000Z,•Yay! Counting the days......“Spaghetti Soup & Spaghetti Bolognese”.Ready to serve you this menu very soon!Stay tune..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,43 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/82120272_199952154702833_2417622144882997010_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=hHTHEF1C-50AX8OaSVw&oh=8c0e56f17964239d6006bf85b087ea09&oe=5F3DA614
2020-02-16T08:19:51.000Z,•Yay! Counting the days......“Cookies & Cream Pancake”.Ready to serve you this menu very soon!Stay tune..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,50 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/84803917_221915425637116_8825529343644634390_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=0mP8oZTWxsgAX89A3tj&oh=dc236407f20d619af9953d0eec3c9df1&oe=5F3C4A08
2020-02-16T08:05:36.000Z,•And so together they built a life they love...The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,84 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/84622125_1044070729324888_1215621040601335239_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=1CxT_0uGLToAX9XGyGi&oh=bfe88189597d8393b9598896d956013c&oe=5F3D7735
2020-02-16T04:49:14.000Z,•Ngobrol asik bareng keluarga / sahabat di @thetower_space 🖤.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,83 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/84650865_240313436972532_8387303522639837682_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=8Silmh4tTMUAX8rJhQz&oh=0f42ce50ef5059035c74943cdbbf4e32&oe=5F3C182A
2020-02-15T10:10:11.000Z,"•Jadi, apa kamu sudah siap buat malem mingguan di @thetower_space ? Yuk, kita jemput sekarang... 😉.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",89 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/84481900_175522177219858_823352786509720219_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=I098VT27odIAX9X6-8H&oh=3b130cbf33186ef193ea47f9c8dbcde2&oe=5F3B9378
2020-02-14T09:29:25.000Z,•JAMUR CRISPY.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,35 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/84137896_180541739886778_7550769825907910051_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=FJQKNER9GZYAX8lyLPM&oh=c194f76afbb4a8acffb3a76ac3784390&oe=5F3A4FFB
2020-02-14T09:26:55.000Z,•Selamat hari kasih sayang... 💘.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,84 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/84464389_134713994409036_8069130582593008606_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hYL99FFyMmIAX-OkCQX&oh=e579cffffb721bc469db2cde6f28eb15&oe=5F3C164E
2020-02-14T09:23:19.000Z,•Ada yang belum pernah cobain “Cheese Stick” nya kita? Yuuuuk! Dijamin ketagihan.....The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,34 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/84451884_1653408331464884_1600367665114050093_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=2KpW_OQy1Q0AX8zzOTJ&oh=39ae4b1b30849940b2fb9f9dacec27be&oe=5F3BF462
2020-02-13T12:44:28.000Z,•Buat spot foto #ootd? Yuuuuk! 📷.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,38 likes,#ootd #thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/84354338_107818274011774_1608885177091593897_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=HdbBzH9YgUgAX-B3b2b&oh=2525788f6996200405768b8b718b1bc3&oe=5F3C825A
2020-02-13T12:28:20.000Z,•#nospacebetweenus 🖤.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,55 likes,#nospacebetweenus #thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/83722029_556278621644596_5870122440807916530_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Z_WZkBj6fDIAX8OpTr3&oh=0f425ed56773a310466bdefc8a1acf3c&oe=5F3BD9CE
2020-02-13T02:12:13.000Z,•Family session @thetower_space 🖤.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,91 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/84458327_142790056800839_4149089805807773045_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=6wAOln0uRVAAX-lAzZd&oh=51b40857e50549c2eea0a06268ffcca5&oe=5F3AB7B0
2020-02-11T05:59:38.000Z,•CREW.@thetower_space 🖤.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,99 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/81331946_483778642562639_6000698827206108871_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=WwCM5kmLYcoAX-NTRvI&oh=6b7b4f801a224e4b9fd53ead8b79d914&oe=5F3CB46D
2020-02-11T03:55:33.000Z,•Family session @thetower_space 🖤.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,55 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/84511246_3075770965780809_5059593708845379654_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=fU3okZEh16AAX9o0W9E&oh=e2d36d588064b2a311c7004ed8b688db&oe=5F3B82C7
2020-02-11T03:15:54.000Z,•Welcome.to our creative space..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,50 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/84300554_525776818097723_1210614847720014283_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=EEiJ0TrTJNQAX8nxS-A&oh=50557fa521c6b0adbf0cb2992ea67689&oe=5F3A8017
2020-02-10T08:13:03.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,53 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/83705591_902882743460754_5583939653389790449_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=mVz2gI4QW0oAX-s7kne&oh=d41a11a38755cf379bb79cfc61faf8f8&oe=5F3D9EFB
2020-02-10T05:33:36.000Z,"•Our 2nd floor is ready for a private wedding party / engagement! 💍.Congrats once again Kak Afan & Kak Treni for the wedding, happily ever after! 🖤.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",71 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/84157493_2651046011631054_1543176752226142664_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=oCD6KI8kOKMAX-2Rzas&oh=2c0724a7bfabe6cf15cd481e15cc1fc5&oe=5F3B75CC
2020-02-10T04:45:21.000Z,"•Kalian bisa juga jadikan venue @thetower_space untuk foto buku kenangan!Abadikan moment kalian bersama sahabat tersayang semasa sekolah bareng kita, yuk? 📷.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",110 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/83348739_522261338429631_4561572194373695887_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=s5YjxNs4yucAX9hZZAw&oh=d800fe3705656d84d3502c01aa26effd&oe=5F3D0C83
2020-02-09T15:56:39.000Z,•True love between “Mother & Son”🖤.Family’s portrait today in @thetower_space 📷.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,83 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/83938915_2773117659437166_2397424103362043571_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=E2x_Ljy5x_sAX84D1aS&oh=dd2c365bf6a5de141c24d5b46ccfbdd0&oe=5F3CF2CE
